"Genes","Farmaco","miRNAs","freq"
"ABCB1","rosuvastatin","hsa-mir-92b",236
"ABCB1","saquinavir","hsa-mir-92b",236
"ABCB1","docetaxel","hsa-mir-92b",236
"ABCB1","gefitinib","hsa-mir-92b",236
"ABCB1","atorvastatin","hsa-mir-92b",236
"ABCB1","citalopram","hsa-mir-92b",236
"ABCB1","protease inhibitors","hsa-mir-92b",236
"ABCB1","lopinavir","hsa-mir-92b",236
"ABCB1","sirolimus","hsa-mir-92b",236
"ABCB1","acetaminophen","hsa-mir-92b",236
"ABCB1","heroin","hsa-mir-92b",236
"ABCB1","omeprazole","hsa-mir-92b",236
"ABCB1","esomeprazole","hsa-mir-92b",236
"ABCB1","lansoprazole","hsa-mir-92b",236
"ABCB1","venlafaxine","hsa-mir-92b",236
"ABCB1","methadone","hsa-mir-92b",236
"ABCB1","sertraline","hsa-mir-92b",236
"ABCB1","oxycodone","hsa-mir-92b",236
"ABCB1","tretinoin","hsa-mir-92b",236
"ABCB1","progesterone","hsa-mir-92b",236
"ABCB1","mycophenolate mofetil","hsa-mir-92b",236
"ABCB1","bevacizumab","hsa-mir-92b",236
"ABCB1","leucovorin","hsa-mir-92b",236
"ABCB1","felodipine","hsa-mir-92b",236
"ABCB1","efavirenz","hsa-mir-92b",236
"ABCB1","budesonide","hsa-mir-92b",236
"ABCB1","reserpine","hsa-mir-92b",236
"ABCB1","ondansetron","hsa-mir-92b",236
"ABCB1","nicardipine","hsa-mir-92b",236
"ABCB1","valproic acid","hsa-mir-92b",236
"ABCB1","pravastatin","hsa-mir-92b",236
"ABCB1","forskolin","hsa-mir-92b",236
"ABCB1","fluvastatin","hsa-mir-92b",236
"ABCB1","diltiazem","hsa-mir-92b",236
"ABCB1","imatinib","hsa-mir-92b",236
"ABCB1","phenytoin","hsa-mir-92b",236
"ABCB1","propranolol","hsa-mir-92b",236
"ABCB1","melphalan","hsa-mir-92b",236
"ABCB1","hmg coa reductase inhibitors","hsa-mir-92b",236
"ABCB1","midazolam","hsa-mir-92b",236
"ABCB1","clobazam","hsa-mir-92b",236
"ABCB1","clonazepam","hsa-mir-92b",236
"ABCB1","pyrimidine analogues","hsa-mir-92b",236
"ABCB1","etoposide","hsa-mir-92b",236
"ABCB1","mitoxantrone","hsa-mir-92b",236
"ABCB1","vincristine","hsa-mir-92b",236
"ABCB1","amitriptyline","hsa-mir-92b",236
"ABCB1","clotrimazole","hsa-mir-92b",236
"ABCB1","fluconazole","hsa-mir-92b",236
"ABCB1","itraconazole","hsa-mir-92b",236
"ABCB1","ketoconazole","hsa-mir-92b",236
"ABCB1","nortriptyline","hsa-mir-92b",236
"ABCB1","glutathione","hsa-mir-92b",236
"ABCB1","lecithin","hsa-mir-92b",236
"ABCB1","nifedipine","hsa-mir-92b",236
"ABCB1","testosterone","hsa-mir-92b",236
"ABCB1","ezetimibe","hsa-mir-92b",236
"ABCB1","morphine","hsa-mir-92b",236
"ABCB1","pantoprazole","hsa-mir-92b",236
"ABCB1","clarithromycin","hsa-mir-92b",236
"ABCB1","erythromycin","hsa-mir-92b",236
"ABCB1","carvedilol","hsa-mir-92b",236
"ABCB1","escitalopram","hsa-mir-92b",236
"ABCB1","lovastatin","hsa-mir-92b",236
"ABCB1","fentanyl","hsa-mir-92b",236
"ABCB1","fluoxetine","hsa-mir-92b",236
"ABCB1","verapamil","hsa-mir-92b",236
"ABCB1","losartan","hsa-mir-92b",236
"ABCB1","insulin-glargine","hsa-mir-92b",236
"ABCB1","levetiracetam","hsa-mir-92b",236
"ABCB1","nevirapine","hsa-mir-92b",236
"ABCB1","calcium channel blockers","hsa-mir-92b",236
"ABCB1","folic acid","hsa-mir-92b",236
"ABCB1","glibenclamide","hsa-mir-92b",236
"ABCB1","terfenadine","hsa-mir-92b",236
"ABCB1","ibutilide","hsa-mir-92b",236
"ABCB1","paroxetine","hsa-mir-92b",236
"ABCB1","granisetron","hsa-mir-92b",236
"ABCB1","quinine","hsa-mir-92b",236
"ABCB1","indinavir","hsa-mir-92b",236
"ABCB1","astemizole","hsa-mir-92b",236
"ABCB1","sparfloxacin","hsa-mir-92b",236
"ABCB1","mercaptopurine","hsa-mir-92b",236
"ABCB1","prednisone","hsa-mir-92b",236
"ABCB1","xenobiotics","hsa-mir-92b",236
"ABCB1","antineoplastic agents","hsa-mir-92b",236
"ABCB1","codeine","hsa-mir-92b",236
"ABCB1","rifampin","hsa-mir-92b",236
"ABCB1","carboplatin","hsa-mir-92b",236
"ABCB1","azathioprine","hsa-mir-92b",236
"ABCB1","thioguanine","hsa-mir-92b",236
"ABCB1","corticosteroids","hsa-mir-92b",236
"ABCB1","dexamethasone","hsa-mir-92b",236
"ABCB1","epirubicin","hsa-mir-92b",236
"ABCB1","tetracycline","hsa-mir-92b",236
"ABCB1","doxycycline","hsa-mir-92b",236
"ABCB1","azithromycin","hsa-mir-92b",236
"ABCB1","quinidine","hsa-mir-92b",236
"ABCB1","loperamide","hsa-mir-92b",236
"ABCB1","erlotinib","hsa-mir-92b",236
"ABCB1","clopidogrel","hsa-mir-92b",236
"ABCB1","phenobarbital","hsa-mir-92b",236
"ABCB1","bepridil","hsa-mir-92b",236
"ABCB1","domperidone","hsa-mir-92b",236
"ABCB1","colchicine","hsa-mir-92b",236
"ABCB1","hydrocortisone","hsa-mir-92b",236
"ABCB1","methylprednisolone","hsa-mir-92b",236
"ABCB1","abacavir","hsa-mir-92b",236
"ABCB1","topiramate","hsa-mir-92b",236
"ABCB1","vigabatrin","hsa-mir-92b",236
"ABCB1","taxanes","hsa-mir-92b",236
"ABCB1","idarubicin","hsa-mir-92b",236
"ABCB1","lamotrigine","hsa-mir-92b",236
"ABCB1","aldosterone","hsa-mir-92b",236
"ABCB1","alitretinoin","hsa-mir-92b",236
"ABCB1","amprenavir","hsa-mir-92b",236
"ABCB1","biricodar","hsa-mir-92b",236
"ABCB1","bromocriptine","hsa-mir-92b",236
"ABCB1","celiprolol","hsa-mir-92b",236
"ABCB1","chlorambucil","hsa-mir-92b",236
"ABCB1","dactinomycin","hsa-mir-92b",236
"ABCB1","dipyridamole","hsa-mir-92b",236
"ABCB1","disulfiram","hsa-mir-92b",236
"ABCB1","elacridar","hsa-mir-92b",236
"ABCB1","hydroxyurea","hsa-mir-92b",236
"ABCB1","insulin glargine recombinant","hsa-mir-92b",236
"ABCB1","insulin lyspro recombinant","hsa-mir-92b",236
"ABCB1","insulin recombinant","hsa-mir-92b",236
"ABCB1","insulin; porcine","hsa-mir-92b",236
"ABCB1","insulin-aspart","hsa-mir-92b",236
"ABCB1","insulin-detemir","hsa-mir-92b",236
"ABCB1","insulin-glulisine","hsa-mir-92b",236
"ABCB1","insulin-lispro","hsa-mir-92b",236
"ABCB1","ivermectin","hsa-mir-92b",236
"ABCB1","mitomycin","hsa-mir-92b",236
"ABCB1","nitrendipine","hsa-mir-92b",236
"ABCB1","oc144-093","hsa-mir-92b",236
"ABCB1","pentazocine","hsa-mir-92b",236
"ABCB1","probenecid","hsa-mir-92b",236
"ABCB1","promazine","hsa-mir-92b",236
"ABCB1","propafenone","hsa-mir-92b",236
"ABCB1","r101933","hsa-mir-92b",236
"ABCB1","ranitidine","hsa-mir-92b",236
"ABCB1","st. john's wort","hsa-mir-92b",236
"ABCB1","teniposide","hsa-mir-92b",236
"ABCB1","tetrabenazine","hsa-mir-92b",236
"ABCB1","topotecan","hsa-mir-92b",236
"ABCB1","valspodar","hsa-mir-92b",236
"ABCB1","vecuronium","hsa-mir-92b",236
"ABCB1","xr9051","hsa-mir-92b",236
"ABCB1","yohimbine","hsa-mir-92b",236
"ABCB1","zosuquidar","hsa-mir-92b",236
"ABCB1","non-nucleoside reverse transcriptase inhibitors","hsa-mir-92b",236
"ABCB1","gemfibrozil","hsa-mir-92b",236
"ABCB1","arsenite","hsa-mir-92b",236
"ABCB1","vitamin d and analogues","hsa-mir-92b",236
"ABCB1","vinblastine","hsa-mir-92b",236
"ABCB1","cerivastatin","hsa-mir-92b",236
"ABCB1","pesticides","hsa-mir-92b",236
"ABCB1","grapefruit juice","hsa-mir-92b",236
"ABCB1","fexofenadine","hsa-mir-92b",236
"ABCB1","nucleosides and nucleotides excl. reverse transcriptase inhibitors","hsa-mir-92b",236
"ABCB1","talinolol","hsa-mir-92b",236
"ABCB1","sjg-136","hsa-mir-92b",236
"ABCB1","prazosin","hsa-mir-92b",236
"ABCB1","mefloquine","hsa-mir-92b",236
"ABCB1","atazanavir","hsa-mir-92b",236
"ABCB1","nelfinavir","hsa-mir-92b",236
"ABCB1","bisantrene","hsa-mir-92b",236
"ABCB1","levothyroxine","hsa-mir-92b",236
"ABCB1","trail","hsa-mir-92b",236
"CD3G","cyclosporine","hsa-mir-92b",236
"CD3G","tacrolimus","hsa-mir-92b",236
"CD3G","adenosine triphosphate","hsa-mir-92b",236
"CD3G","ertumaxomab","hsa-mir-92b",236
"MED12L","aspirin","hsa-mir-92b",236
"MED12L","ticlopidine","hsa-mir-92b",236
"MED12L","clopidogrel","hsa-mir-92b",236
"SHC1","valinomycin","hsa-mir-92b",236
"SHC1","cyclosporine","hsa-mir-92b",236
"SHC1","tacrolimus","hsa-mir-92b",236
"SHC1","imatinib","hsa-mir-92b",236
"SHC1","adenosine triphosphate","hsa-mir-92b",236
"SHC1","chloroquine","hsa-mir-92b",236
"SHC1","l-arginine","hsa-mir-92b",236
"SHC1","l-citrulline","hsa-mir-92b",236
"SHC1","nitric oxide","hsa-mir-92b",236
"SHC1","choline","hsa-mir-92b",236
"ABCB1","rhodamine 123","hsa-mir-449a",219
"ABCB1","rhodamine 123","hsa-mir-181d",219
"ABCB1","antidepressants","hsa-mir-449a",219
"ABCB1","antidepressants","hsa-mir-181d",219
"ABCB1","risperidone","hsa-mir-449a",219
"ABCB1","risperidone","hsa-mir-181d",219
"ABCB1","cisplatin","hsa-mir-449a",219
"ABCB1","cisplatin","hsa-mir-181d",219
"ABCB1","fluorouracil","hsa-mir-449a",219
"ABCB1","fluorouracil","hsa-mir-181d",219
"ABCB1","metformin","hsa-mir-449a",219
"ABCB1","metformin","hsa-mir-181d",219
"ABCB1","cimetidine","hsa-mir-449a",219
"ABCB1","cimetidine","hsa-mir-181d",219
"ABCB1","gemcitabine","hsa-mir-449a",219
"ABCB1","gemcitabine","hsa-mir-181d",219
"ABCB1","oxaliplatin","hsa-mir-449a",219
"ABCB1","oxaliplatin","hsa-mir-181d",219
"ABCB1","methotrexate","hsa-mir-449a",219
"ABCB1","methotrexate","hsa-mir-181d",219
"ABCB1","actinomycines","hsa-mir-449a",219
"ABCB1","actinomycines","hsa-mir-181d",219
"ABCB1","daunorubicin","hsa-mir-449a",219
"ABCB1","daunorubicin","hsa-mir-181d",219
"ABCB1","doxorubicin","hsa-mir-449a",219
"ABCB1","doxorubicin","hsa-mir-181d",219
"ABCB1","valinomycin","hsa-mir-449a",219
"ABCB1","valinomycin","hsa-mir-181d",219
"ABCB1","calcein","hsa-mir-449a",219
"ABCB1","calcein","hsa-mir-181d",219
"ABCB1","paclitaxel","hsa-mir-449a",219
"ABCB1","paclitaxel","hsa-mir-181d",219
"ABCB1","cytarabine","hsa-mir-449a",219
"ABCB1","cytarabine","hsa-mir-181d",219
"ABCB1","cyclosporine","hsa-mir-449a",219
"ABCB1","cyclosporine","hsa-mir-181d",219
"ABCB1","cyclophosphamide","hsa-mir-449a",219
"ABCB1","cyclophosphamide","hsa-mir-181d",219
"ABCB1","rosiglitazone","hsa-mir-449a",219
"ABCB1","rosiglitazone","hsa-mir-181d",219
"ABCB1","gabapentin","hsa-mir-449a",219
"ABCB1","gabapentin","hsa-mir-181d",219
"ABCB1","olanzapine","hsa-mir-449a",219
"ABCB1","olanzapine","hsa-mir-181d",219
"ABCB1","dicloxacillin","hsa-mir-449a",219
"ABCB1","dicloxacillin","hsa-mir-181d",219
"ABCB1","anthracyclines and related substances","hsa-mir-449a",219
"ABCB1","anthracyclines and related substances","hsa-mir-181d",219
"ABCB1","amiodarone","hsa-mir-449a",219
"ABCB1","amiodarone","hsa-mir-181d",219
"ABCB1","simvastatin","hsa-mir-449a",219
"ABCB1","simvastatin","hsa-mir-181d",219
"ABCB1","chlorpromazine","hsa-mir-449a",219
"ABCB1","chlorpromazine","hsa-mir-181d",219
"ABCB1","bromperidol","hsa-mir-449a",219
"ABCB1","bromperidol","hsa-mir-181d",219
"ABCB1","clozapine","hsa-mir-449a",219
"ABCB1","clozapine","hsa-mir-181d",219
"ABCB1","tipranavir","hsa-mir-449a",219
"ABCB1","tipranavir","hsa-mir-181d",219
"ABCB1","caffeine","hsa-mir-449a",219
"ABCB1","caffeine","hsa-mir-181d",219
"ABCB1","dextromethorphan","hsa-mir-449a",219
"ABCB1","dextromethorphan","hsa-mir-181d",219
"ABCB1","digoxin","hsa-mir-449a",219
"ABCB1","digoxin","hsa-mir-181d",219
"ABCB1","ritonavir","hsa-mir-449a",219
"ABCB1","ritonavir","hsa-mir-181d",219
"ABCB1","carbamazepine","hsa-mir-449a",219
"ABCB1","carbamazepine","hsa-mir-181d",219
"ABCB1","warfarin","hsa-mir-449a",219
"ABCB1","warfarin","hsa-mir-181d",219
"ABCB1","tacrolimus","hsa-mir-449a",219
"ABCB1","tacrolimus","hsa-mir-181d",219
"ABCB1","farnesyltransferase inhibitors","hsa-mir-449a",219
"ABCB1","farnesyltransferase inhibitors","hsa-mir-181d",219
"ABCB1","tipifarnib","hsa-mir-449a",219
"ABCB1","tipifarnib","hsa-mir-181d",219
"ABCB1","amlodipine","hsa-mir-449a",219
"ABCB1","amlodipine","hsa-mir-181d",219
"ABCB1","irinotecan","hsa-mir-449a",219
"ABCB1","irinotecan","hsa-mir-181d",219
"ABCB1","sn-38","hsa-mir-449a",219
"ABCB1","sn-38","hsa-mir-181d",219
"ABCB1","asparaginase","hsa-mir-449a",219
"ABCB1","asparaginase","hsa-mir-181d",219
"ABCB1","tamoxifen","hsa-mir-449a",219
"ABCB1","tamoxifen","hsa-mir-181d",219
"ABCB1","oseltamivir","hsa-mir-449a",219
"ABCB1","oseltamivir","hsa-mir-181d",219
"ABCB1","arsenic trioxide","hsa-mir-449a",219
"ABCB1","arsenic trioxide","hsa-mir-181d",219
"ABCB1","levofloxacin","hsa-mir-449a",219
"ABCB1","levofloxacin","hsa-mir-181d",219
"ABCB1","pitavastatin","hsa-mir-449a",219
"ABCB1","pitavastatin","hsa-mir-181d",219
"ABCB1","rosuvastatin","hsa-mir-449a",219
"ABCB1","rosuvastatin","hsa-mir-181d",219
"ABCB1","saquinavir","hsa-mir-449a",219
"ABCB1","saquinavir","hsa-mir-181d",219
"ABCB1","docetaxel","hsa-mir-449a",219
"ABCB1","docetaxel","hsa-mir-181d",219
"ABCB1","gefitinib","hsa-mir-449a",219
"ABCB1","gefitinib","hsa-mir-181d",219
"ABCB1","atorvastatin","hsa-mir-449a",219
"ABCB1","atorvastatin","hsa-mir-181d",219
"ABCB1","citalopram","hsa-mir-449a",219
"ABCB1","citalopram","hsa-mir-181d",219
"ABCB1","protease inhibitors","hsa-mir-449a",219
"ABCB1","protease inhibitors","hsa-mir-181d",219
"ABCB1","lopinavir","hsa-mir-449a",219
"ABCB1","lopinavir","hsa-mir-181d",219
"ABCB1","sirolimus","hsa-mir-449a",219
"ABCB1","sirolimus","hsa-mir-181d",219
"ABCB1","acetaminophen","hsa-mir-449a",219
"ABCB1","acetaminophen","hsa-mir-181d",219
"ABCB1","heroin","hsa-mir-449a",219
"ABCB1","heroin","hsa-mir-181d",219
"ABCB1","omeprazole","hsa-mir-449a",219
"ABCB1","omeprazole","hsa-mir-181d",219
"ABCB1","esomeprazole","hsa-mir-449a",219
"ABCB1","esomeprazole","hsa-mir-181d",219
"ABCB1","lansoprazole","hsa-mir-449a",219
"ABCB1","lansoprazole","hsa-mir-181d",219
"ABCB1","venlafaxine","hsa-mir-449a",219
"ABCB1","venlafaxine","hsa-mir-181d",219
"ABCB1","methadone","hsa-mir-449a",219
"ABCB1","methadone","hsa-mir-181d",219
"ABCB1","sertraline","hsa-mir-449a",219
"ABCB1","sertraline","hsa-mir-181d",219
"ABCB1","oxycodone","hsa-mir-449a",219
"ABCB1","oxycodone","hsa-mir-181d",219
"ABCB1","tretinoin","hsa-mir-449a",219
"ABCB1","tretinoin","hsa-mir-181d",219
"ABCB1","progesterone","hsa-mir-449a",219
"ABCB1","progesterone","hsa-mir-181d",219
"ABCB1","mycophenolate mofetil","hsa-mir-449a",219
"ABCB1","mycophenolate mofetil","hsa-mir-181d",219
"ABCB1","bevacizumab","hsa-mir-449a",219
"ABCB1","bevacizumab","hsa-mir-181d",219
"ABCB1","leucovorin","hsa-mir-449a",219
"ABCB1","leucovorin","hsa-mir-181d",219
"ABCB1","felodipine","hsa-mir-449a",219
"ABCB1","felodipine","hsa-mir-181d",219
"ABCB1","efavirenz","hsa-mir-449a",219
"ABCB1","efavirenz","hsa-mir-181d",219
"ABCB1","budesonide","hsa-mir-449a",219
"ABCB1","budesonide","hsa-mir-181d",219
"ABCB1","reserpine","hsa-mir-449a",219
"ABCB1","reserpine","hsa-mir-181d",219
"ABCB1","ondansetron","hsa-mir-449a",219
"ABCB1","ondansetron","hsa-mir-181d",219
"ABCB1","nicardipine","hsa-mir-449a",219
"ABCB1","nicardipine","hsa-mir-181d",219
"ABCB1","valproic acid","hsa-mir-449a",219
"ABCB1","valproic acid","hsa-mir-181d",219
"ABCB1","pravastatin","hsa-mir-449a",219
"ABCB1","pravastatin","hsa-mir-181d",219
"ABCB1","forskolin","hsa-mir-449a",219
"ABCB1","forskolin","hsa-mir-181d",219
"ABCB1","fluvastatin","hsa-mir-449a",219
"ABCB1","fluvastatin","hsa-mir-181d",219
"ABCB1","diltiazem","hsa-mir-449a",219
"ABCB1","diltiazem","hsa-mir-181d",219
"ABCB1","imatinib","hsa-mir-449a",219
"ABCB1","imatinib","hsa-mir-181d",219
"ABCB1","phenytoin","hsa-mir-449a",219
"ABCB1","phenytoin","hsa-mir-181d",219
"ABCB1","propranolol","hsa-mir-449a",219
"ABCB1","propranolol","hsa-mir-181d",219
"ABCB1","melphalan","hsa-mir-449a",219
"ABCB1","melphalan","hsa-mir-181d",219
"ABCB1","hmg coa reductase inhibitors","hsa-mir-449a",219
"ABCB1","hmg coa reductase inhibitors","hsa-mir-181d",219
"ABCB1","midazolam","hsa-mir-449a",219
"ABCB1","midazolam","hsa-mir-181d",219
"ABCB1","clobazam","hsa-mir-449a",219
"ABCB1","clobazam","hsa-mir-181d",219
"ABCB1","clonazepam","hsa-mir-449a",219
"ABCB1","clonazepam","hsa-mir-181d",219
"ABCB1","pyrimidine analogues","hsa-mir-449a",219
"ABCB1","pyrimidine analogues","hsa-mir-181d",219
"ABCB1","etoposide","hsa-mir-449a",219
"ABCB1","etoposide","hsa-mir-181d",219
"ABCB1","mitoxantrone","hsa-mir-449a",219
"ABCB1","mitoxantrone","hsa-mir-181d",219
"ABCB1","vincristine","hsa-mir-449a",219
"ABCB1","vincristine","hsa-mir-181d",219
"ABCB1","amitriptyline","hsa-mir-449a",219
"ABCB1","amitriptyline","hsa-mir-181d",219
"ABCB1","clotrimazole","hsa-mir-449a",219
"ABCB1","clotrimazole","hsa-mir-181d",219
"ABCB1","fluconazole","hsa-mir-449a",219
"ABCB1","fluconazole","hsa-mir-181d",219
"ABCB1","itraconazole","hsa-mir-449a",219
"ABCB1","itraconazole","hsa-mir-181d",219
"ABCB1","ketoconazole","hsa-mir-449a",219
"ABCB1","ketoconazole","hsa-mir-181d",219
"ABCB1","nortriptyline","hsa-mir-449a",219
"ABCB1","nortriptyline","hsa-mir-181d",219
"ABCB1","glutathione","hsa-mir-449a",219
"ABCB1","glutathione","hsa-mir-181d",219
"ABCB1","lecithin","hsa-mir-449a",219
"ABCB1","lecithin","hsa-mir-181d",219
"ABCB1","nifedipine","hsa-mir-449a",219
"ABCB1","nifedipine","hsa-mir-181d",219
"ABCB1","testosterone","hsa-mir-449a",219
"ABCB1","testosterone","hsa-mir-181d",219
"ABCB1","ezetimibe","hsa-mir-449a",219
"ABCB1","ezetimibe","hsa-mir-181d",219
"ABCB1","morphine","hsa-mir-449a",219
"ABCB1","morphine","hsa-mir-181d",219
"ABCB1","pantoprazole","hsa-mir-449a",219
"ABCB1","pantoprazole","hsa-mir-181d",219
"ABCB1","clarithromycin","hsa-mir-449a",219
"ABCB1","clarithromycin","hsa-mir-181d",219
"ABCB1","erythromycin","hsa-mir-449a",219
"ABCB1","erythromycin","hsa-mir-181d",219
"ABCB1","carvedilol","hsa-mir-449a",219
"ABCB1","carvedilol","hsa-mir-181d",219
"ABCB1","escitalopram","hsa-mir-449a",219
"ABCB1","escitalopram","hsa-mir-181d",219
"ABCB1","lovastatin","hsa-mir-449a",219
"ABCB1","lovastatin","hsa-mir-181d",219
"ABCB1","fentanyl","hsa-mir-449a",219
"ABCB1","fentanyl","hsa-mir-181d",219
"ABCB1","fluoxetine","hsa-mir-449a",219
"ABCB1","fluoxetine","hsa-mir-181d",219
"ABCB1","verapamil","hsa-mir-449a",219
"ABCB1","verapamil","hsa-mir-181d",219
"ABCB1","losartan","hsa-mir-449a",219
"ABCB1","losartan","hsa-mir-181d",219
"ABCB1","insulin-glargine","hsa-mir-449a",219
"ABCB1","insulin-glargine","hsa-mir-181d",219
"ABCB1","levetiracetam","hsa-mir-449a",219
"ABCB1","levetiracetam","hsa-mir-181d",219
"ABCB1","nevirapine","hsa-mir-449a",219
"ABCB1","nevirapine","hsa-mir-181d",219
"ABCB1","calcium channel blockers","hsa-mir-449a",219
"ABCB1","calcium channel blockers","hsa-mir-181d",219
"ABCB1","folic acid","hsa-mir-449a",219
"ABCB1","folic acid","hsa-mir-181d",219
"ABCB1","glibenclamide","hsa-mir-449a",219
"ABCB1","glibenclamide","hsa-mir-181d",219
"ABCB1","terfenadine","hsa-mir-449a",219
"ABCB1","terfenadine","hsa-mir-181d",219
"ABCB1","ibutilide","hsa-mir-449a",219
"ABCB1","ibutilide","hsa-mir-181d",219
"ABCB1","paroxetine","hsa-mir-449a",219
"ABCB1","paroxetine","hsa-mir-181d",219
"ABCB1","granisetron","hsa-mir-449a",219
"ABCB1","granisetron","hsa-mir-181d",219
"ABCB1","quinine","hsa-mir-449a",219
"ABCB1","quinine","hsa-mir-181d",219
"ABCB1","indinavir","hsa-mir-449a",219
"ABCB1","indinavir","hsa-mir-181d",219
"ABCB1","astemizole","hsa-mir-449a",219
"ABCB1","astemizole","hsa-mir-181d",219
"ABCB1","sparfloxacin","hsa-mir-449a",219
"ABCB1","sparfloxacin","hsa-mir-181d",219
"ABCB1","mercaptopurine","hsa-mir-449a",219
"ABCB1","mercaptopurine","hsa-mir-181d",219
"ABCB1","prednisone","hsa-mir-449a",219
"ABCB1","prednisone","hsa-mir-181d",219
"ABCB1","xenobiotics","hsa-mir-449a",219
"ABCB1","xenobiotics","hsa-mir-181d",219
"ABCB1","antineoplastic agents","hsa-mir-449a",219
"ABCB1","antineoplastic agents","hsa-mir-181d",219
"ABCB1","codeine","hsa-mir-449a",219
"ABCB1","codeine","hsa-mir-181d",219
"ABCB1","rifampin","hsa-mir-449a",219
"ABCB1","rifampin","hsa-mir-181d",219
"ABCB1","carboplatin","hsa-mir-449a",219
"ABCB1","carboplatin","hsa-mir-181d",219
"ABCB1","azathioprine","hsa-mir-449a",219
"ABCB1","azathioprine","hsa-mir-181d",219
"ABCB1","thioguanine","hsa-mir-449a",219
"ABCB1","thioguanine","hsa-mir-181d",219
"ABCB1","corticosteroids","hsa-mir-449a",219
"ABCB1","corticosteroids","hsa-mir-181d",219
"ABCB1","dexamethasone","hsa-mir-449a",219
"ABCB1","dexamethasone","hsa-mir-181d",219
"ABCB1","epirubicin","hsa-mir-449a",219
"ABCB1","epirubicin","hsa-mir-181d",219
"ABCB1","tetracycline","hsa-mir-449a",219
"ABCB1","tetracycline","hsa-mir-181d",219
"ABCB1","doxycycline","hsa-mir-449a",219
"ABCB1","doxycycline","hsa-mir-181d",219
"ABCB1","azithromycin","hsa-mir-449a",219
"ABCB1","azithromycin","hsa-mir-181d",219
"ABCB1","quinidine","hsa-mir-449a",219
"ABCB1","quinidine","hsa-mir-181d",219
"ABCB1","loperamide","hsa-mir-449a",219
"ABCB1","loperamide","hsa-mir-181d",219
"ABCB1","erlotinib","hsa-mir-449a",219
"ABCB1","erlotinib","hsa-mir-181d",219
"ABCB1","clopidogrel","hsa-mir-449a",219
"ABCB1","clopidogrel","hsa-mir-181d",219
"ABCB1","phenobarbital","hsa-mir-449a",219
"ABCB1","phenobarbital","hsa-mir-181d",219
"ABCB1","bepridil","hsa-mir-449a",219
"ABCB1","bepridil","hsa-mir-181d",219
"ABCB1","domperidone","hsa-mir-449a",219
"ABCB1","domperidone","hsa-mir-181d",219
"ABCB1","colchicine","hsa-mir-449a",219
"ABCB1","colchicine","hsa-mir-181d",219
"ABCB1","hydrocortisone","hsa-mir-449a",219
"ABCB1","hydrocortisone","hsa-mir-181d",219
"ABCB1","methylprednisolone","hsa-mir-449a",219
"ABCB1","methylprednisolone","hsa-mir-181d",219
"ABCB1","abacavir","hsa-mir-449a",219
"ABCB1","abacavir","hsa-mir-181d",219
"ABCB1","topiramate","hsa-mir-449a",219
