"Genes","Farmaco","miRNAs","freq"
"ABCB1","fluvastatin","hsa-mir-320b-2",219
"ABCB1","diltiazem","hsa-mir-320b-2",219
"ABCB1","imatinib","hsa-mir-320b-2",219
"ABCB1","phenytoin","hsa-mir-320b-2",219
"ABCB1","propranolol","hsa-mir-320b-2",219
"ABCB1","melphalan","hsa-mir-320b-2",219
"ABCB1","hmg coa reductase inhibitors","hsa-mir-320b-2",219
"ABCB1","midazolam","hsa-mir-320b-2",219
"ABCB1","clobazam","hsa-mir-320b-2",219
"ABCB1","clonazepam","hsa-mir-320b-2",219
"ABCB1","pyrimidine analogues","hsa-mir-320b-2",219
"ABCB1","etoposide","hsa-mir-320b-2",219
"ABCB1","mitoxantrone","hsa-mir-320b-2",219
"ABCB1","vincristine","hsa-mir-320b-2",219
"ABCB1","amitriptyline","hsa-mir-320b-2",219
"ABCB1","clotrimazole","hsa-mir-320b-2",219
"ABCB1","fluconazole","hsa-mir-320b-2",219
"ABCB1","itraconazole","hsa-mir-320b-2",219
"ABCB1","ketoconazole","hsa-mir-320b-2",219
"ABCB1","nortriptyline","hsa-mir-320b-2",219
"ABCB1","glutathione","hsa-mir-320b-2",219
"ABCB1","lecithin","hsa-mir-320b-2",219
"ABCB1","nifedipine","hsa-mir-320b-2",219
"ABCB1","testosterone","hsa-mir-320b-2",219
"ABCB1","ezetimibe","hsa-mir-320b-2",219
"ABCB1","morphine","hsa-mir-320b-2",219
"ABCB1","pantoprazole","hsa-mir-320b-2",219
"ABCB1","clarithromycin","hsa-mir-320b-2",219
"ABCB1","erythromycin","hsa-mir-320b-2",219
"ABCB1","carvedilol","hsa-mir-320b-2",219
"ABCB1","escitalopram","hsa-mir-320b-2",219
"ABCB1","lovastatin","hsa-mir-320b-2",219
"ABCB1","fentanyl","hsa-mir-320b-2",219
"ABCB1","fluoxetine","hsa-mir-320b-2",219
"ABCB1","verapamil","hsa-mir-320b-2",219
"ABCB1","losartan","hsa-mir-320b-2",219
"ABCB1","insulin-glargine","hsa-mir-320b-2",219
"ABCB1","levetiracetam","hsa-mir-320b-2",219
"ABCB1","nevirapine","hsa-mir-320b-2",219
"ABCB1","calcium channel blockers","hsa-mir-320b-2",219
"ABCB1","folic acid","hsa-mir-320b-2",219
"ABCB1","glibenclamide","hsa-mir-320b-2",219
"ABCB1","terfenadine","hsa-mir-320b-2",219
"ABCB1","ibutilide","hsa-mir-320b-2",219
"ABCB1","paroxetine","hsa-mir-320b-2",219
"ABCB1","granisetron","hsa-mir-320b-2",219
"ABCB1","quinine","hsa-mir-320b-2",219
"ABCB1","indinavir","hsa-mir-320b-2",219
"ABCB1","astemizole","hsa-mir-320b-2",219
"ABCB1","sparfloxacin","hsa-mir-320b-2",219
"ABCB1","mercaptopurine","hsa-mir-320b-2",219
"ABCB1","prednisone","hsa-mir-320b-2",219
"ABCB1","xenobiotics","hsa-mir-320b-2",219
"ABCB1","antineoplastic agents","hsa-mir-320b-2",219
"ABCB1","codeine","hsa-mir-320b-2",219
"ABCB1","rifampin","hsa-mir-320b-2",219
"ABCB1","carboplatin","hsa-mir-320b-2",219
"ABCB1","azathioprine","hsa-mir-320b-2",219
"ABCB1","thioguanine","hsa-mir-320b-2",219
"ABCB1","corticosteroids","hsa-mir-320b-2",219
"ABCB1","dexamethasone","hsa-mir-320b-2",219
"ABCB1","epirubicin","hsa-mir-320b-2",219
"ABCB1","tetracycline","hsa-mir-320b-2",219
"ABCB1","doxycycline","hsa-mir-320b-2",219
"ABCB1","azithromycin","hsa-mir-320b-2",219
"ABCB1","quinidine","hsa-mir-320b-2",219
"ABCB1","loperamide","hsa-mir-320b-2",219
"ABCB1","erlotinib","hsa-mir-320b-2",219
"ABCB1","clopidogrel","hsa-mir-320b-2",219
"ABCB1","phenobarbital","hsa-mir-320b-2",219
"ABCB1","bepridil","hsa-mir-320b-2",219
"ABCB1","domperidone","hsa-mir-320b-2",219
"ABCB1","colchicine","hsa-mir-320b-2",219
"ABCB1","hydrocortisone","hsa-mir-320b-2",219
"ABCB1","methylprednisolone","hsa-mir-320b-2",219
"ABCB1","abacavir","hsa-mir-320b-2",219
"ABCB1","topiramate","hsa-mir-320b-2",219
"ABCB1","vigabatrin","hsa-mir-320b-2",219
"ABCB1","taxanes","hsa-mir-320b-2",219
"ABCB1","idarubicin","hsa-mir-320b-2",219
"ABCB1","lamotrigine","hsa-mir-320b-2",219
"ABCB1","aldosterone","hsa-mir-320b-2",219
"ABCB1","alitretinoin","hsa-mir-320b-2",219
"ABCB1","amprenavir","hsa-mir-320b-2",219
"ABCB1","biricodar","hsa-mir-320b-2",219
"ABCB1","bromocriptine","hsa-mir-320b-2",219
"ABCB1","celiprolol","hsa-mir-320b-2",219
"ABCB1","chlorambucil","hsa-mir-320b-2",219
"ABCB1","dactinomycin","hsa-mir-320b-2",219
"ABCB1","dipyridamole","hsa-mir-320b-2",219
"ABCB1","disulfiram","hsa-mir-320b-2",219
"ABCB1","elacridar","hsa-mir-320b-2",219
"ABCB1","hydroxyurea","hsa-mir-320b-2",219
"ABCB1","insulin glargine recombinant","hsa-mir-320b-2",219
"ABCB1","insulin lyspro recombinant","hsa-mir-320b-2",219
"ABCB1","insulin recombinant","hsa-mir-320b-2",219
"ABCB1","insulin; porcine","hsa-mir-320b-2",219
"ABCB1","insulin-aspart","hsa-mir-320b-2",219
"ABCB1","insulin-detemir","hsa-mir-320b-2",219
"ABCB1","insulin-glulisine","hsa-mir-320b-2",219
"ABCB1","insulin-lispro","hsa-mir-320b-2",219
"ABCB1","ivermectin","hsa-mir-320b-2",219
"ABCB1","mitomycin","hsa-mir-320b-2",219
"ABCB1","nitrendipine","hsa-mir-320b-2",219
"ABCB1","oc144-093","hsa-mir-320b-2",219
"ABCB1","pentazocine","hsa-mir-320b-2",219
"ABCB1","probenecid","hsa-mir-320b-2",219
"ABCB1","promazine","hsa-mir-320b-2",219
"ABCB1","propafenone","hsa-mir-320b-2",219
"ABCB1","r101933","hsa-mir-320b-2",219
"ABCB1","ranitidine","hsa-mir-320b-2",219
"ABCB1","st. john's wort","hsa-mir-320b-2",219
"ABCB1","teniposide","hsa-mir-320b-2",219
"ABCB1","tetrabenazine","hsa-mir-320b-2",219
"ABCB1","topotecan","hsa-mir-320b-2",219
"ABCB1","valspodar","hsa-mir-320b-2",219
"ABCB1","vecuronium","hsa-mir-320b-2",219
"ABCB1","xr9051","hsa-mir-320b-2",219
"ABCB1","yohimbine","hsa-mir-320b-2",219
"ABCB1","zosuquidar","hsa-mir-320b-2",219
"ABCB1","non-nucleoside reverse transcriptase inhibitors","hsa-mir-320b-2",219
"ABCB1","gemfibrozil","hsa-mir-320b-2",219
"ABCB1","arsenite","hsa-mir-320b-2",219
"ABCB1","vitamin d and analogues","hsa-mir-320b-2",219
"ABCB1","vinblastine","hsa-mir-320b-2",219
"ABCB1","cerivastatin","hsa-mir-320b-2",219
"ABCB1","pesticides","hsa-mir-320b-2",219
"ABCB1","grapefruit juice","hsa-mir-320b-2",219
"ABCB1","fexofenadine","hsa-mir-320b-2",219
"ABCB1","nucleosides and nucleotides excl. reverse transcriptase inhibitors","hsa-mir-320b-2",219
"ABCB1","talinolol","hsa-mir-320b-2",219
"ABCB1","sjg-136","hsa-mir-320b-2",219
"ABCB1","prazosin","hsa-mir-320b-2",219
"ABCB1","mefloquine","hsa-mir-320b-2",219
"ABCB1","atazanavir","hsa-mir-320b-2",219
"ABCB1","nelfinavir","hsa-mir-320b-2",219
"ABCB1","bisantrene","hsa-mir-320b-2",219
"ABCB1","levothyroxine","hsa-mir-320b-2",219
"ABCB1","trail","hsa-mir-320b-2",219
"DBI","diazepam","hsa-mir-193a",47
"DBI","flunitrazepam","hsa-mir-193a",47
"NF1","betamethasone","hsa-mir-193a",47
"NF1","fluticasone propionate","hsa-mir-193a",47
"NF1","budesonide","hsa-mir-193a",47
"NF1","prednisone","hsa-mir-193a",47
"NF1","dexamethasone","hsa-mir-193a",47
"NF1","glucocorticoids","hsa-mir-193a",47
"NF1","hydrocortisone","hsa-mir-193a",47
"NF1","methylprednisolone","hsa-mir-193a",47
"NF1","mometasone","hsa-mir-193a",47
"NF1","paramethasone","hsa-mir-193a",47
"NF1","prednisolone","hsa-mir-193a",47
"NF1","rimexolone","hsa-mir-193a",47
"NF1","triamcinolone","hsa-mir-193a",47
"NF1","beclomethasone","hsa-mir-193a",47
"NF1","ciclesonide","hsa-mir-193a",47
"NF1","desonide","hsa-mir-193a",47
"NF1","flunisolide","hsa-mir-193a",47
"SNTA1","amiodarone","hsa-mir-193a",47
"SNTA1","chlorpromazine","hsa-mir-193a",47
"SNTA1","haloperidol","hsa-mir-193a",47
"SNTA1","antipsychotics","hsa-mir-193a",47
"SNTA1","arsenic trioxide","hsa-mir-193a",47
"SNTA1","methadone","hsa-mir-193a",47
"SNTA1","thioridazine","hsa-mir-193a",47
"SNTA1","chloroquine","hsa-mir-193a",47
"SNTA1","clarithromycin","hsa-mir-193a",47
"SNTA1","erythromycin","hsa-mir-193a",47
"SNTA1","terfenadine","hsa-mir-193a",47
"SNTA1","ibutilide","hsa-mir-193a",47
"SNTA1","astemizole","hsa-mir-193a",47
"SNTA1","cisapride","hsa-mir-193a",47
"SNTA1","droperidol","hsa-mir-193a",47
"SNTA1","levomethadyl acetate","hsa-mir-193a",47
"SNTA1","disopyramide","hsa-mir-193a",47
"SNTA1","pimozide","hsa-mir-193a",47
"SNTA1","sparfloxacin","hsa-mir-193a",47
"SNTA1","procainamide","hsa-mir-193a",47
"SNTA1","dofetilide","hsa-mir-193a",47
"SNTA1","quinidine","hsa-mir-193a",47
"SNTA1","bepridil","hsa-mir-193a",47
"SNTA1","domperidone","hsa-mir-193a",47
"SNTA1","halofantrine","hsa-mir-193a",47
"SNTA1","mesoridazine","hsa-mir-193a",47
"SNTA1","pentamidine","hsa-mir-193a",47
"SNTA1","sotalol","hsa-mir-193a",47
"NR3C1","conjugated estrogens","hsa-mir-449a",46
"NR3C1","methotrexate","hsa-mir-449a",46
"NR3C1","daunorubicin","hsa-mir-449a",46
"NR3C1","cytarabine","hsa-mir-449a",46
"NR3C1","pioglitazone","hsa-mir-449a",46
"NR3C1","rosiglitazone","hsa-mir-449a",46
"NR3C1","thiazolidinediones","hsa-mir-449a",46
"NR3C1","estradiol","hsa-mir-449a",46
"NR3C1","troglitazone","hsa-mir-449a",46
"NR3C1","betamethasone","hsa-mir-449a",46
"NR3C1","asparaginase","hsa-mir-449a",46
"NR3C1","estrone","hsa-mir-449a",46
"NR3C1","fluticasone propionate","hsa-mir-449a",46
"NR3C1","estrogens","hsa-mir-449a",46
"NR3C1","leucovorin","hsa-mir-449a",46
"NR3C1","budesonide","hsa-mir-449a",46
"NR3C1","etoposide","hsa-mir-449a",46
"NR3C1","vincristine","hsa-mir-449a",46
"NR3C1","ketoconazole","hsa-mir-449a",46
"NR3C1","miconazole","hsa-mir-449a",46
"NR3C1","nortriptyline","hsa-mir-449a",46
"NR3C1","chlorotrianisene","hsa-mir-449a",46
"NR3C1","dienestrol","hsa-mir-449a",46
"NR3C1","diethylstilbestrol","hsa-mir-449a",46
"NR3C1","ethinyl estradiol","hsa-mir-449a",46
"NR3C1","l-arginine","hsa-mir-449a",46
"NR3C1","l-citrulline","hsa-mir-449a",46
"NR3C1","nitric oxide","hsa-mir-449a",46
"NR3C1","escitalopram","hsa-mir-449a",46
"NR3C1","torcetrapib","hsa-mir-449a",46
"NR3C1","mercaptopurine","hsa-mir-449a",46
"NR3C1","prednisone","hsa-mir-449a",46
"NR3C1","dexamethasone","hsa-mir-449a",46
"NR3C1","glucocorticoids","hsa-mir-449a",46
"NR3C1","hydrocortisone","hsa-mir-449a",46
"NR3C1","methylprednisolone","hsa-mir-449a",46
"NR3C1","mometasone","hsa-mir-449a",46
"NR3C1","paramethasone","hsa-mir-449a",46
"NR3C1","prednisolone","hsa-mir-449a",46
"NR3C1","rimexolone","hsa-mir-449a",46
"NR3C1","triamcinolone","hsa-mir-449a",46
"NR3C1","beclomethasone","hsa-mir-449a",46
"NR3C1","ciclesonide","hsa-mir-449a",46
"NR3C1","desonide","hsa-mir-449a",46
"NR3C1","flunisolide","hsa-mir-449a",46
"NR3C1","triglycerides","hsa-mir-449a",46
"ABCC1","cisplatin","hsa-mir-6508",45
"ABCC1","methotrexate","hsa-mir-6508",45
"ABCC1","daunorubicin","hsa-mir-6508",45
"ABCC1","doxorubicin","hsa-mir-6508",45
"ABCC1","calcein","hsa-mir-6508",45
"ABCC1","paclitaxel","hsa-mir-6508",45
"ABCC1","cytarabine","hsa-mir-6508",45
"ABCC1","estradiol","hsa-mir-6508",45
"ABCC1","anthracyclines and related substances","hsa-mir-6508",45
"ABCC1","digoxin","hsa-mir-6508",45
"ABCC1","irinotecan","hsa-mir-6508",45
"ABCC1","sn-38","hsa-mir-6508",45
"ABCC1","estrone","hsa-mir-6508",45
"ABCC1","docetaxel","hsa-mir-6508",45
"ABCC1","atorvastatin","hsa-mir-6508",45
"ABCC1","montelukast","hsa-mir-6508",45
"ABCC1","estrogens","hsa-mir-6508",45
"ABCC1","leucovorin","hsa-mir-6508",45
"ABCC1","imatinib","hsa-mir-6508",45
"ABCC1","etoposide","hsa-mir-6508",45
"ABCC1","mitoxantrone","hsa-mir-6508",45
"ABCC1","vincristine","hsa-mir-6508",45
"ABCC1","glutathione","hsa-mir-6508",45
"ABCC1","lecithin","hsa-mir-6508",45
"ABCC1","zileuton","hsa-mir-6508",45
"ABCC1","folic acid","hsa-mir-6508",45
"ABCC1","indomethacin","hsa-mir-6508",45
"ABCC1","glibenclamide","hsa-mir-6508",45
"ABCC1","antineoplastic agents","hsa-mir-6508",45
"ABCC1","carboplatin","hsa-mir-6508",45
"ABCC1","epirubicin","hsa-mir-6508",45
"ABCC1","glycine","hsa-mir-6508",45
"ABCC1","colchicine","hsa-mir-6508",45
"ABCC1","idarubicin","hsa-mir-6508",45
"ABCC1","biricodar","hsa-mir-6508",45
"ABCC1","chlorambucil","hsa-mir-6508",45
"ABCC1","probenecid","hsa-mir-6508",45
"ABCC1","vinblastine","hsa-mir-6508",45
"ABCC1","carmustine","hsa-mir-6508",45
"ABCC1","ethacrynic acid","hsa-mir-6508",45
"ABCC1","genistein","hsa-mir-6508",45
"ABCC1","imidazothiazole derivatives","hsa-mir-6508",45
"ABCC1","mk-571","hsa-mir-6508",45
"MAP3K7","imiquimod","hsa-mir-6508",45
"MAP3K7","dexamethasone","hsa-mir-6508",45
"ABCG2","cisplatin","hsa-mir-1260b",43
"ABCG2","fluorouracil","hsa-mir-1260b",43
"ABCG2","metformin","hsa-mir-1260b",43
"ABCG2","gemcitabine","hsa-mir-1260b",43
"ABCG2","methotrexate","hsa-mir-1260b",43
"ABCG2","daunorubicin","hsa-mir-1260b",43
"ABCG2","doxorubicin","hsa-mir-1260b",43
"ABCG2","paclitaxel","hsa-mir-1260b",43
"ABCG2","cytarabine","hsa-mir-1260b",43
"ABCG2","cyclosporine","hsa-mir-1260b",43
"ABCG2","cyclophosphamide","hsa-mir-1260b",43
"ABCG2","simvastatin","hsa-mir-1260b",43
"ABCG2","digoxin","hsa-mir-1260b",43
"ABCG2","carbamazepine","hsa-mir-1260b",43
"ABCG2","tacrolimus","hsa-mir-1260b",43
"ABCG2","irinotecan","hsa-mir-1260b",43
"ABCG2","pitavastatin","hsa-mir-1260b",43
"ABCG2","rosuvastatin","hsa-mir-1260b",43
"ABCG2","docetaxel","hsa-mir-1260b",43
"ABCG2","gefitinib","hsa-mir-1260b",43
"ABCG2","atorvastatin","hsa-mir-1260b",43
"ABCG2","sirolimus","hsa-mir-1260b",43
"ABCG2","leucovorin","hsa-mir-1260b",43
"ABCG2","valproic acid","hsa-mir-1260b",43
"ABCG2","pravastatin","hsa-mir-1260b",43
"ABCG2","fluvastatin","hsa-mir-1260b",43
"ABCG2","imatinib","hsa-mir-1260b",43
"ABCG2","etoposide","hsa-mir-1260b",43
"ABCG2","mitoxantrone","hsa-mir-1260b",43
"ABCG2","vincristine","hsa-mir-1260b",43
"ABCG2","folic acid","hsa-mir-1260b",43
"ABCG2","glibenclamide","hsa-mir-1260b",43
"ABCG2","xenobiotics","hsa-mir-1260b",43
"ABCG2","antineoplastic agents","hsa-mir-1260b",43
"ABCG2","carboplatin","hsa-mir-1260b",43
"ABCG2","erlotinib","hsa-mir-1260b",43
"ABCG2","topotecan","hsa-mir-1260b",43
"ABCG2","estramustine","hsa-mir-1260b",43
"ABCG2","vinorelbine","hsa-mir-1260b",43
"ABCG2","sulfasalazine","hsa-mir-1260b",43
"ABCG2","diflomotecan","hsa-mir-1260b",43
"AP1S2","methotrexate","hsa-mir-181a-1",43
"AP1S2","mercaptopurine","hsa-mir-181a-1",43
"CASP3","doxorubicin","hsa-mir-181a-1",43
"CASP3","paclitaxel","hsa-mir-181a-1",43
"CASP3","tacrolimus","hsa-mir-181a-1",43
"CASP3","thalidomide","hsa-mir-181a-1",43
"CASP3","celecoxib","hsa-mir-181a-1",43
"CASP3","ace inhibitors; plain","hsa-mir-181a-1",43
"CASP3","glutathione","hsa-mir-181a-1",43
"CASP3","ibuprofen","hsa-mir-181a-1",43
"CASP3","interferon-gamma-1b","hsa-mir-181a-1",43
"CPS1","l-arginine","hsa-mir-181a-1",43
"CPS1","urea","hsa-mir-181a-1",43
"ERCC1","cisplatin","hsa-mir-181a-1",43
"ERCC1","fluorouracil","hsa-mir-181a-1",43
"ERCC1","gemcitabine","hsa-mir-181a-1",43
"ERCC1","oxaliplatin","hsa-mir-181a-1",43
"ERCC1","cyclophosphamide","hsa-mir-181a-1",43
"ERCC1","irinotecan","hsa-mir-181a-1",43
"ERCC1","leucovorin","hsa-mir-181a-1",43
"ERCC1","capecitabine","hsa-mir-181a-1",43
"ERCC1","pyrimidine analogues","hsa-mir-181a-1",43
"HOXD10","heparin","hsa-mir-1260b",43
"KSR1","glutathione","hsa-mir-1260b",43
"LEP","risperidone","hsa-mir-181a-1",43
"LEP","olanzapine","hsa-mir-181a-1",43
"LEP","thalidomide","hsa-mir-181a-1",43
"LEP","ethanol","hsa-mir-181a-1",43
"NR3C2","spironolactone","hsa-mir-181a-1",43
"NR3C2","eplerenone","hsa-mir-181a-1",43
"NR3C2","drospirenone/ethinyl estradiol","hsa-mir-181a-1",43
"PPARG","pioglitazone","hsa-mir-181a-1",43
"PPARG","rosiglitazone","hsa-mir-181a-1",43
"PPARG","thiazolidinediones","hsa-mir-181a-1",43
"PPARG","troglitazone","hsa-mir-181a-1",43
"PPARG","aspirin","hsa-mir-181a-1",43
"PPARG","tretinoin","hsa-mir-181a-1",43
"PPARG","celecoxib","hsa-mir-181a-1",43
"PPARG","hmg coa reductase inhibitors","hsa-mir-181a-1",43
"PPARG","insulin-glargine","hsa-mir-181a-1",43
"PPARG","torcetrapib","hsa-mir-181a-1",43
"PPARG","hydrocortisone","hsa-mir-181a-1",43
"PPARG","triglycerides","hsa-mir-181a-1",43
"SLC2A4","glucose","hsa-mir-181a-1",43
"SLC2A4","choline","hsa-mir-181a-1",43
"ERBB2","cisplatin","hsa-mir-642a",41
"ERBB2","fluorouracil","hsa-mir-642a",41
"ERBB2","metformin","hsa-mir-642a",41
"ERBB2","gemcitabine","hsa-mir-642a",41
"ERBB2","methotrexate","hsa-mir-642a",41
"ERBB2","doxorubicin","hsa-mir-642a",41
"ERBB2","paclitaxel","hsa-mir-642a",41
"ERBB2","cyclophosphamide","hsa-mir-642a",41
"ERBB2","estradiol","hsa-mir-642a",41
"ERBB2","fulvestrant","hsa-mir-642a",41
"ERBB2","irinotecan","hsa-mir-642a",41
"ERBB2","sn-38","hsa-mir-642a",41
"ERBB2","tamoxifen","hsa-mir-642a",41
"ERBB2","docetaxel","hsa-mir-642a",41
"ERBB2","lapatinib","hsa-mir-642a",41
"ERBB2","gefitinib","hsa-mir-642a",41
"ERBB2","trastuzumab","hsa-mir-642a",41
"ERBB2","pertuzumab","hsa-mir-642a",41
"ERBB2","estrogens","hsa-mir-642a",41
"ERBB2","toremifene","hsa-mir-642a",41
"ERBB2","sunitinib","hsa-mir-642a",41
"ERBB2","etoposide","hsa-mir-642a",41
"ERBB2","epirubicin","hsa-mir-642a",41
"ERBB2","erlotinib","hsa-mir-642a",41
"ERBB2","topotecan","hsa-mir-642a",41
"ERBB2","canertinib","hsa-mir-642a",41
"ERBB2","gw2016","hsa-mir-642a",41
"ERBB2","pha-665752","hsa-mir-642a",41
"ERBB2","neratinib","hsa-mir-642a",41
"ERBB2","ertumaxomab","hsa-mir-642a",41
"FDPS","raloxifene","hsa-mir-642a",41
"FDPS","bisphosphonates","hsa-mir-642a",41
"FDPS","pamidronate","hsa-mir-642a",41
"FDPS","zoledronate","hsa-mir-642a",41
"FDPS","alendronate","hsa-mir-642a",41
"FDPS","ibandronate","hsa-mir-642a",41
"FDPS","risedronate","hsa-mir-642a",41
"HIC2","methotrexate","hsa-mir-642a",41
"HIC2","mercaptopurine","hsa-mir-642a",41
"PTK7","methotrexate","hsa-mir-642a",41
"PTK7","mercaptopurine","hsa-mir-642a",41
"MTHFR","antidepressants","hsa-mir-10a",39
"MTHFR","fluorouracil","hsa-mir-10a",39
"MTHFR","oxaliplatin","hsa-mir-10a",39
"MTHFR","methotrexate","hsa-mir-10a",39
"MTHFR","daunorubicin","hsa-mir-10a",39
"MTHFR","doxorubicin","hsa-mir-10a",39
"MTHFR","paclitaxel","hsa-mir-10a",39
"MTHFR","cytarabine","hsa-mir-10a",39
"MTHFR","cyclosporine","hsa-mir-10a",39
"MTHFR","cyclophosphamide","hsa-mir-10a",39
"MTHFR","alkylating agents","hsa-mir-10a",39
"MTHFR","irinotecan","hsa-mir-10a",39
"MTHFR","asparaginase","hsa-mir-10a",39
"MTHFR","antipsychotics","hsa-mir-10a",39
"MTHFR","docetaxel","hsa-mir-10a",39
"MTHFR","leucovorin","hsa-mir-10a",39
"MTHFR","pravastatin","hsa-mir-10a",39
"MTHFR","capecitabine","hsa-mir-10a",39
"MTHFR","nitrous oxide","hsa-mir-10a",39
"MTHFR","pyrimidine analogues","hsa-mir-10a",39
"MTHFR","etoposide","hsa-mir-10a",39
"MTHFR","vincristine","hsa-mir-10a",39
"MTHFR","ace inhibitors; plain","hsa-mir-10a",39
"MTHFR","folic acid","hsa-mir-10a",39
"MTHFR","antimetabolites","hsa-mir-10a",39
"MTHFR","mercaptopurine","hsa-mir-10a",39
"MTHFR","prednisone","hsa-mir-10a",39
"MTHFR","cyanocobalamin","hsa-mir-10a",39
"MTHFR","carboplatin","hsa-mir-10a",39
"MTHFR","dexamethasone","hsa-mir-10a",39
"MTHFR","glycine","hsa-mir-10a",39
"MTHFR","l-serine","hsa-mir-10a",39
"MTHFR","raltitrexed","hsa-mir-10a",39
"MTHFR","topotecan","hsa-mir-10a",39
"MTHFR","pyridoxine","hsa-mir-10a",39
"MTHFR","sulfasalazine","hsa-mir-10a",39
"MTHFR","antiepileptics","hsa-mir-10a",39
"MTHFR","verteporfin","hsa-mir-10a",39
"MTHFR","pemetrexed","hsa-mir-10a",39
"KCNJ2","amiodarone","hsa-mir-181c",37
"KCNJ2","chlorpromazine","hsa-mir-181c",37
"KCNJ2","haloperidol","hsa-mir-181c",37
"KCNJ2","antipsychotics","hsa-mir-181c",37
"KCNJ2","arsenic trioxide","hsa-mir-181c",37
